id,text,speaker,turn,emotion_major,emotion_minor,situation,gender,age,environment,cluster_l1,cluster_l2,text_length,session_id,length_quartile
928_3_human,친구들과 이 문제에 대해서 이야기해 봐야겠어. 용기를 내 볼게.,human,3,상처,괴로워하는,학교폭력/따돌림,여성,청소년,,emotion_상처,emotion_상처_situation_학교폭력/따돌림,35,928,medium
9602_3_human,이제 난 어떻게 살아야 할까? 그냥 아무런 의지가 생기지 않아.,human,3,상처,고립된,"대인관계(부부, 자녀)",남성,중년,,emotion_상처,"emotion_상처_situation_대인관계(부부, 자녀)",35,9602,medium
34283_1_human,이 직무를 잘못 선택한 것 같아. 나랑 너무 안 맞아.,human,1,상처,배신당한,"진로,취업,직장",남성,청년,,emotion_상처,"emotion_상처_situation_진로,취업,직장",30,34283,medium
12736_3_human,원래 일하던 부서로 갈 수 있는 지 먼저 알아봐야겠어.,human,3,상처,충격 받은,"진로,취업,직장",남성,청년,,emotion_상처,"emotion_상처_situation_진로,취업,직장",30,12736,medium
45913_3_human,이제부터 친구도 만들고 가족들과도 최대한 싸우지 않을 거야.,human,3,상처,버려진,가족관계,남성,청소년,,emotion_상처,emotion_상처_situation_가족관계,33,45913,medium
11938_1_human,그 여자가 나에게 다 좋은 척한다고 가식적이라고 했어.,human,1,상처,상처,"연애,결혼,출산",남성,청년,,emotion_상처,"emotion_상처_situation_연애,결혼,출산",30,11938,medium
1064_1_human,남자친구가 다른 여자에게 관심을 갖는 것 같아서 괴로워.,human,1,상처,배신당한,"연애,결혼,출산",여성,청년,,emotion_상처,"emotion_상처_situation_연애,결혼,출산",31,1064,medium
19410_2_human,일부러 자식들 좋아하는 국이랑 반찬을 해놨는데 매번 이러네.,human,2,상처,상처,대인관계,남성,노년,,emotion_상처,emotion_상처_situation_대인관계,33,19410,medium
36286_2_human,맞아 그래서 내가 혼났는데 부모님은 여전히 사실을 모르셔.,human,2,상처,억울한,가족관계,여성,청소년,,emotion_상처,emotion_상처_situation_가족관계,32,36286,medium
44843_2_human,피해 의식 때문인지 작은 거에도 깜짝 놀라 정신이 이상한가 봐.,human,2,상처,"가난한, 불우한",대인관계,여성,청년,,emotion_상처,emotion_상처_situation_대인관계,35,44843,medium
19180_3_human,강아지를 키워보려 해. 내일 강아지분양센터에 가 봐야겠어.,human,3,상처,상처,"대인관계(부부, 자녀)",여성,중년,,emotion_상처,"emotion_상처_situation_대인관계(부부, 자녀)",32,19180,medium
18870_2_human,내가 항상 돈을 아껴 쓰는 습관이 친구들에겐 상처였나 봐.,human,2,상처,고립된,재정,남성,노년,,emotion_상처,emotion_상처_situation_재정,32,18870,medium
398_1_human,회사에서 일을 더 하고 싶었는데 권고사직을 당했네. 진짜 슬퍼.,human,1,상처,상처,재정,남성,노년,,emotion_상처,emotion_상처_situation_재정,35,398,medium
48896_2_human,회사에 가고 싶지 않아. 전망이 없는 사람이 된 것 같아.,human,2,상처,고립된,"직장, 업무 스트레스",여성,중년,,emotion_상처,"emotion_상처_situation_직장, 업무 스트레스",32,48896,medium
42123_3_human,한동안은 나아질 거 같지 않아. 지금도 친구가 보고 싶어.,human,3,상처,질투하는,대인관계,여성,노년,,emotion_상처,emotion_상처_situation_대인관계,32,42123,medium
39749_3_human,나이가 들면서 친구들과도 멀어지고 삶에 희망이 없어.,human,3,상처,고립된,대인관계,남성,노년,,emotion_상처,emotion_상처_situation_대인관계,29,39749,medium
26053_2_human,갑자기 이렇게 돼버리니까 당황스럽고 너무 충격이야.,human,2,상처,충격 받은,"진로,취업,직장",여성,청년,,emotion_상처,"emotion_상처_situation_진로,취업,직장",28,26053,medium
2276_1_human,내가 일하는 걸 상사가 안 좋아해서 고립감을 느껴.,human,1,상처,고립된,"직장, 업무 스트레스",여성,중년,,emotion_상처,"emotion_상처_situation_직장, 업무 스트레스",28,2276,medium
9574_3_human,요새 요리에 관심이 많아서 요리 프로그램을 많이 봐.,human,3,상처,고립된,"대인관계(부부, 자녀)",남성,중년,,emotion_상처,"emotion_상처_situation_대인관계(부부, 자녀)",29,9574,medium
42470_3_human,석사를 조금 더 좋은 대학교로 진학하거나 자격증을 따야겠어.,human,3,상처,상처,"진로,취업,직장",남성,청년,,emotion_상처,"emotion_상처_situation_진로,취업,직장",33,42470,medium
14573_3_human,더 열심히 해서 보란 듯이 맛있는 음식을 대접하고 만다.,human,3,상처,상처,대인관계,남성,노년,,emotion_상처,emotion_상처_situation_대인관계,31,14573,medium
44782_3_human,일단 남은 기간은 시험에만 집중하고 결과를 받아들여야겠어.,human,3,상처,희생된,"진로,취업,직장",남성,청년,,emotion_상처,"emotion_상처_situation_진로,취업,직장",32,44782,medium
36665_2_human,어. 다 오해인데 친구들이 나만 피해서 정말 억울해.,human,2,상처,억울한,학교폭력/따돌림,여성,청소년,,emotion_상처,emotion_상처_situation_학교폭력/따돌림,29,36665,medium
23174_3_human,나는 부장님께 말해서 주말에 회사에 나가지 않을 거야.,human,3,상처,괴로워하는,"직장, 업무 스트레스",남성,중년,,emotion_상처,"emotion_상처_situation_직장, 업무 스트레스",30,23174,medium
1544_3_human,집안일을 돕거나 심부름이라도 해서 용돈을 더 달라고 해야겠어.,human,3,상처,"가난한, 불우한",학업 및 진로,여성,청소년,,emotion_상처,emotion_상처_situation_학업 및 진로,34,1544,medium
32792_3_human,나라도 자주 연락해서 힘을 실어주는 게 좋을 것 같아.,human,3,상처,"가난한, 불우한","진로,취업,직장",남성,청년,,emotion_상처,"emotion_상처_situation_진로,취업,직장",30,32792,medium
48520_3_human,앞으로는 더 많이 내 몸을 신경 쓰면서 사는 게 좋을 것 같아.,human,3,상처,억울한,건강,여성,중년,,emotion_상처,emotion_상처_situation_건강,35,48520,medium
19235_1_human,입사 동기가 없어서 난 늘 직장에서 혼자여서 외로워.,human,1,상처,고립된,"진로,취업,직장",남성,청년,,emotion_상처,"emotion_상처_situation_진로,취업,직장",29,19235,medium
19642_1_human,누나의 친구들이 내가 중간고사 커닝한 걸 알고 있어 괴로워.,human,1,상처,괴로워하는,가족관계,남성,청소년,,emotion_상처,emotion_상처_situation_가족관계,33,19642,medium
35790_3_human,다른 반 친구에게 상황을 이야기하고 물어보려고 해.,human,3,상처,충격 받은,학교폭력/따돌림,여성,청소년,,emotion_상처,emotion_상처_situation_학교폭력/따돌림,28,35790,medium
4391_2_human,다른 일 하다가 연락받은 거였는데 너무 당황스럽고 화도 나더라.,human,2,상처,억울한,"진로,취업,직장",여성,청년,,emotion_상처,"emotion_상처_situation_진로,취업,직장",35,4391,medium
19587_2_human,애들한테 상처를 받았다고 말을 할까 말까 생각 중이야.,human,2,상처,고립된,"재정,은퇴,노후준비",여성,중년,,emotion_상처,"emotion_상처_situation_재정,은퇴,노후준비",30,19587,medium
27557_1_human,내가 벌써 은퇴를 걱정하는 나이가 되었다니 슬프네.,human,1,상처,버려진,"건강,죽음",남성,노년,,emotion_상처,"emotion_상처_situation_건강,죽음",28,27557,medium
11878_3_human,난 조용히 이 상황을 넘어가고 싶어. 내 잘못도 아니고.,human,3,상처,상처,"진로,취업,직장",여성,청년,,emotion_상처,"emotion_상처_situation_진로,취업,직장",31,11878,medium
12155_2_human,첫 연애가 지금 만나는 사람이거든. 나만 손해 보는 거 같아.,human,2,상처,억울한,"연애,결혼,출산",여성,청년,,emotion_상처,"emotion_상처_situation_연애,결혼,출산",34,12155,medium
17558_3_human,마사지를 받지 않아도 생활습관을 바꿔나가면 피부가 좋아질 거야.,human,3,상처,질투하는,건강,여성,중년,,emotion_상처,emotion_상처_situation_건강,35,17558,medium
41226_1_human,나는 딸만 셋이다. 들은 없다. 막말로 대가 끊어졌다.,human,1,상처,"가난한, 불우한",재정,남성,노년,,emotion_상처,emotion_상처_situation_재정,30,41226,medium
46613_1_human,아직 정년이 남았는데 기억이 잘 안 나 요즘. 그만둬야 하나.,human,1,상처,억울한,대인관계,여성,노년,,emotion_상처,emotion_상처_situation_대인관계,34,46613,medium
43976_3_human,나를 어떻게 생각하는지 먼저 딸아이와 이야기를 나눠봐야겠어.,human,3,상처,"가난한, 불우한",건강,여성,중년,,emotion_상처,emotion_상처_situation_건강,33,43976,medium
20296_1_human,나 지금 너무 배신감이 들어. 슬퍼서 미칠 것 같아.,human,1,상처,배신당한,"연애,결혼,출산",여성,청년,,emotion_상처,"emotion_상처_situation_연애,결혼,출산",29,20296,medium
11107_1_human,아기를 낳고 혼자 갇혀 있는 기분이 들어서 우울해.,human,1,상처,고립된,"연애,결혼,출산",여성,청년,,emotion_상처,"emotion_상처_situation_연애,결혼,출산",28,11107,medium
43010_3_human,아이들도 힘든 속내가 있을 테니 서로 터놓고 이야기해보려고 해.,human,3,상처,고립된,"대인관계(부부, 자녀)",남성,중년,,emotion_상처,"emotion_상처_situation_대인관계(부부, 자녀)",35,43010,medium
45094_2_human,너무 외롭고 허무해. 지금까지 뭘 위해 살아왔던 거지?,human,2,상처,충격 받은,대인관계,남성,노년,,emotion_상처,emotion_상처_situation_대인관계,30,45094,medium
17428_3_human,뭐 산책도 해보고 꾸준히 신경 쓰고 노력하면 좋아지겠지.,human,3,상처,질투하는,"건강,죽음",남성,노년,,emotion_상처,"emotion_상처_situation_건강,죽음",31,17428,medium
35145_2_human,원치 않는 대학이라도 가야 할까? 후회할 거 같아서 고민이야.,human,2,상처,상처,학업 및 진로,여성,청소년,,emotion_상처,emotion_상처_situation_학업 및 진로,34,35145,medium
18942_3_human,노후 자금은 나와 아내를 위해서 중요한 거라고 설득해 봐야겠어.,human,3,상처,억울한,"재정,은퇴,노후준비",남성,중년,,emotion_상처,"emotion_상처_situation_재정,은퇴,노후준비",35,18942,medium
49636_3_human,남편을 무시하지 말아야겠어. 좋은 면을 많이 보도록 해야지.,human,3,상처,억울한,"대인관계(부부, 자녀)",여성,중년,,emotion_상처,"emotion_상처_situation_대인관계(부부, 자녀)",33,49636,medium
14000_1_human,아빠가 너는 그래가지고 뭐가 되려고 그러냐고 하더라고.,human,1,상처,충격 받은,가족관계,여성,청소년,,emotion_상처,emotion_상처_situation_가족관계,30,14000,medium
15557_2_human,아들이 무슨 일이 있는 걸까 걱정 되면서도 서운하기도 해.,human,2,상처,버려진,재정,여성,노년,,emotion_상처,emotion_상처_situation_재정,32,15557,medium
42466_3_human,일을 구하려면 공황장애를 치료해야지. 병원에 다녀야겠어.,human,3,상처,희생된,재정,남성,노년,,emotion_상처,emotion_상처_situation_재정,31,42466,medium
20012_2_human,출근하라고 연락했다가 병력을 보고 채용을 취소당해서 속상해.,human,2,상처,배신당한,"건강,죽음",여성,노년,,emotion_상처,"emotion_상처_situation_건강,죽음",33,20012,medium
19696_2_human,내 잘못을 깨달았지만 친구에게 용서받지 못할까 봐 무서워.,human,2,상처,질투하는,학교폭력/따돌림,여성,청소년,,emotion_상처,emotion_상처_situation_학교폭력/따돌림,32,19696,medium
50767_1_human,남자 친구가 또 전화를 안 받아. 혹시 내가 싫어진 걸까?,human,1,상처,"가난한, 불우한",대인관계,여성,청년,,emotion_상처,emotion_상처_situation_대인관계,32,50767,medium
19181_2_human,소중한 내 자식이 나를 버린 것만 같아서 눈물이 나.,human,2,상처,버려진,"대인관계(부부, 자녀)",여성,중년,,emotion_상처,"emotion_상처_situation_대인관계(부부, 자녀)",29,19181,medium
46770_2_human,내가 이 지독한 가난에서 벗어날 수 있을까? 난 못해.,human,2,상처,"가난한, 불우한",대인관계,남성,청년,,emotion_상처,emotion_상처_situation_대인관계,30,46770,medium
14424_3_human,선생님께 내 미래에 대해 관심 좀 가져달라고 솔직히 말해야겠어.,human,3,상처,버려진,학업 및 진로,여성,청소년,,emotion_상처,emotion_상처_situation_학업 및 진로,35,14424,medium
46465_2_human,열심히 준비한다고 했는데 희망이 없어 보여. 절망적이야.,human,2,상처,고립된,"진로,취업,직장",남성,청년,,emotion_상처,"emotion_상처_situation_진로,취업,직장",31,46465,medium
34772_1_human,우리 아빠는 결혼을 두 번이나 했대. 나에게 큰 충격이야.,human,1,상처,충격 받은,가족관계,남성,청소년,,emotion_상처,emotion_상처_situation_가족관계,32,34772,medium
16346_2_human,십만 원 정도 준비할 수 있는데 애들이 셋이라 걱정이야.,human,2,상처,"가난한, 불우한",재정,여성,노년,,emotion_상처,emotion_상처_situation_재정,31,16346,medium
10920_1_human,우리 세대는 저주받은 것 같아. 취업이 이리 어렵다니 말이야.,human,1,상처,버려진,"진로,취업,직장",여성,청년,,emotion_상처,"emotion_상처_situation_진로,취업,직장",34,10920,medium
22336_2_human,인맥을 이용해서 힘든 일을 하지 않고 쉬운 일만 해서 화가 나.,human,2,상처,질투하는,대인관계,여성,청년,,emotion_상처,emotion_상처_situation_대인관계,35,22336,medium
18334_1_human,내가 일을 안 하니까 아내가 이혼하재. 버림받은 기분이야.,human,1,상처,버려진,"재정,은퇴,노후준비",남성,중년,,emotion_상처,"emotion_상처_situation_재정,은퇴,노후준비",32,18334,medium
